"deviceType","duration_sec"
"APPLE","103177"
"APPLE","96901"
"APPLE","95952"
"APPLE","93950"
"APPLE","91710"
"APPLE","89234"
"APPLE","87355"
"APPLE","85454"
"APPLE","84544"
"APPLE","83608"
"APPLE","82670"
"APPLE","78885"
"APPLE","77900"
"APPLE","76881"
"APPLE","75924"
"APPLE","74986"
"APPLE","74047"
"APPLE","71222"
"APPLE","69355"
"APPLE","64668"
"APPLE","63750"
"APPLE","62809"
"APPLE","60379"
"APPLE","58532"
"APPLE","55750"
"APPLE","54747"
"APPLE","52864"
"APPLE","49827"
"APPLE","48805"
"APPLE","47735"
"APPLE","46472"
"APPLE","44456"
"APPLE","42590"
"APPLE","40658"
"APPLE","39728"
"APPLE","38735"
"APPLE","36149"
"APPLE","35202"
"APPLE","34242"
"APPLE","32910"
"APPLE","30988"
"APPLE","27981"
"APPLE","26975"
"APPLE","25982"
"APPLE","4552"
"APPLE","3595"
"APPLE","2672"
"APPLE","1743"
"APPLE","794"
"FIND_MY","30644"
"FIND_MY","29705"
"FIND_MY","28544"
"FIND_MY","26560"
"FIND_MY","25466"
"FIND_MY","24512"
"FIND_MY","23563"
"FIND_MY","22645"
"FIND_MY","21657"
"AIRTAG","27531"
"AIRTAG","24738"
"AIRTAG","20936"
"AIRTAG","19974"
"AIRTAG","18014"
"AIRTAG","17092"
"AIRTAG","16170"
"AIRTAG","11351"
"AIRTAG","9441"
"AIRTAG","7523"
"AIRTAG","6410"
"AIRTAG","3570"
"AIRTAG","2588"
"AIRTAG","261"
"TILE","18945"
"TILE","18016"
"TILE","17008"
"TILE","15115"
"TILE","14134"
"TILE","11147"
"TILE","9093"
"TILE","5915"
"TILE","3888"
"TILE","604"
"TILE","544292"
"TILE","543340"
"TILE","542063"
"TILE","541139"
"TILE","540088"
"TILE","539160"
"TILE","535431"
"TILE","534503"
"TILE","533551"
"TILE","529698"
"TILE","528766"
"TILE","506099"
"TILE","503803"
"TILE","502875"
"TILE","501951"
"TILE","501031"
"TILE","500099"
"TILE","499187"
"TILE","498263"
"TILE","497335"
"TILE","496407"
"TILE","495475"
"TILE","494563"
"TILE","493639"
"TILE","492715"
"TILE","491787"
"TILE","490843"
"TILE","489895"
"TILE","488982"
"TILE","488038"
"TILE","487102"
"TILE","486170"
"TILE","485222"
"TILE","477767"
"TILE","476807"
"TILE","459105"
"TILE","121947"
"TILE","121019"
"TILE","108234"
"TILE","107314"
"TILE","84497"
"TILE","80841"
"TILE","59841"
"TILE","57692"
"TILE","56768"
"TILE","55844"
"TILE","54912"
"TILE","53996"
"TILE","53072"
"TILE","52132"
"TILE","51220"
"TILE","50300"
"TILE","49376"
"TILE","48452"
"TILE","47520"
"TILE","46581"
"TILE","45649"
"TILE","44684"
"TILE","43756"
"TILE","42816"
"TILE","41896"
"TILE","40960"
"TILE","40028"
"TILE","18019"
"TILE","9355"
"TILE","2235"
"TILE","1291"
"TILE","234"
"TILE","18.0"
"TILE","4.17"
"AIRTAG","33039"
"AIRTAG","32063"
"AIRTAG","31139"
"AIRTAG","28810"
"AIRTAG","24909"
"AIRTAG","22909"
"AIRTAG","21962"
"AIRTAG","20311"
"AIRTAG","17462"
"AIRTAG","16486"
"AIRTAG","15380"
"AIRTAG","12732"
"AIRTAG","11499"
"AIRTAG","10491"
"AIRTAG","7617"
"AIRTAG","5726"
"AIRTAG","2684"
"TILE","28808"
"AIRTAG","4712"
"AIRTAG","3708"
"AIRTAG","2774"
"AIRTAG","9.90"
"TILE","5571"
"TILE","1815"
"TILE","1815"
"TILE","17.0"
"TILE","4638"
"TILE","2942"
"TILE","1866"
"TILE","6.77"
"Samsung SmartTag","12532"
"AIRTAG","11990"
"AIRTAG","9131"
"AIRTAG","6872"
"AIRTAG","3896"
"AIRTAG","262"
"TILE","22580"
"TILE","21620"
"TILE","367"
"Tile","518620"
"Tile","518384"
"Tile","517863"
"Tile","517486"
"Tile","517166"
"Tile","516935"
"Tile","732"
"Tile","502"
"TILE","632715"
"TILE","631773"
"TILE","630802"
"TILE","28821"
"TILE","27848"
"TILE","26873"
"TILE","25948"
"TILE","24639"
"TILE","23568"
"TILE","22096"
"FIND_MY","25538"
"FIND_MY","24588"
"FIND_MY","22648"
"FIND_MY","21617"
"TILE","135397"
"TILE","134463"
"TILE","133527"
"TILE","132577"
"TILE","131647"
"TILE","130701"
"TILE","128716"
"TILE","127784"
"TILE","126718"
"TILE","125702"
"TILE","124633"
"AIRTAG","1531"
"AIRTAG","470"
"TILE","19890"
"TILE","18954"
"TILE","18030"
"TILE","10163"
"AIRTAG","19890"
"AIRTAG","18938"
"AIRTAG","18024"
"AIRTAG","19891"
"AIRTAG","18961"
"AIRTAG","18001"
"AIRTAG","10162"
"TILE","64678"
"TILE","62727"
"TILE","61752"
"TILE","25218"
"TILE","10719"
"TILE","6771"
"TILE","4841"
"TILE","3785"
"TILE","1801"
"TILE","870"
"AIRTAG","30766"
"AIRTAG","29825"
"AIRTAG","28853"
"AIRTAG","27807"
"AIRTAG","26889"
"AIRTAG","25967"
"AIRTAG","25005"
"AIRTAG","24079"
"AIRTAG","23055"
"AIRTAG","21740"
"AIRTAG","20798"
"AIRTAG","19874"
"AIRTAG","18950"
"AIRTAG","18024"
"AIRTAG","17055"
"AIRTAG","16103"
"AIRTAG","15177"
"AIRTAG","14243"
"AIRTAG","13183"
"AIRTAG","12211"
"AIRTAG","11287"
"AIRTAG","10351"
"AIRTAG","9374"
"AIRTAG","8298"
"AIRTAG","7344"
"AIRTAG","6390"
"AIRTAG","5470"
"AIRTAG","4536"
"AIRTAG","3610"
"AIRTAG","2634"
"AIRTAG","1583"
"AIRTAG","635"
"Apple AirTag","3601"
"Apple AirTag","3417"
"Apple AirTag","3199"
"Apple AirTag","2728"
"Apple AirTag","2266"
"Apple AirTag","2070"
"Apple AirTag","615"
"TILE","28917"
"FIND_MY","33042"
"FIND_MY","32111"
"FIND_MY","18106"
"TILE","536428"
"TILE","365405"
"TILE","18124"
"Tile","951798"
"Tile","951491"
"Tile","951244"
"Tile","950894"
"Tile","449"
"Tile","224"
"TILE","21612"
"TILE","7287"
"Tile","2728"
"Tile","2309"
"Tile","2116"
"Tile","1781"
"TILE","28819"
"TILE","23979"
"TILE","23025"
"TILE","22079"
"TILE","28916"
"TILE","24976"
"TILE","23952"
"TILE","21120"
"TILE","18191"
"TILE","16303"
"TILE","11650"
"TILE","10694"
"TILE","5859"
"TILE","1050"
"AIRPODS","32937"
"AIRPODS","25457"
"AIRPODS","21622"
"TILE","18010"
"TILE","8435"
"TILE","4995"
"TILE","1391"
"AIRTAG","34088"
"AIRTAG","34088"
"AIRTAG","29648"
"AIRTAG","29648"
"AIRTAG","34087"
"AIRTAG","29648"
"AIRTAG","29648"
"AIRTAG","56177"
"AIRTAG","55157"
"AIRTAG","45040"
"AIRTAG","41972"
"AIRTAG","33273"
"AIRTAG","28865"
"AIRTAG","27752"
"AIRTAG","56177"
"AIRTAG","55155"
"AIRTAG","45137"
"AIRTAG","43048"
"AIRTAG","41972"
"AIRTAG","40919"
"AIRTAG","33269"
"AIRTAG","28865"
"AIRTAG","27752"
"Tile","6043"
"Tile","4619"
"Tile","3857"
"Tile","2907"
"Tile","476"
"Tile","1"
"TILE","625673"
"TILE","611685"
"TILE","266579"
"TILE","258919"
"TILE","180770"
"TILE","93859"
"TILE","28910"
"AIRTAG","32680"
"AIRTAG","31660"
"AIRTAG","30734"
"AIRTAG","29761"
"AIRTAG","28817"
"AIRTAG","27831"
"AIRTAG","26905"
"AIRTAG","25935"
"AIRTAG","24883"
"AIRTAG","23948"
"AIRTAG","23008"
"AIRTAG","22026"
"AIRTAG","21098"
"AIRTAG","20036"
"AIRTAG","19114"
"AIRTAG","18180"
"AIRTAG","17262"
"AIRTAG","16307"
"AIRTAG","15359"
"AIRTAG","14415"
"AIRTAG","13335"
"AIRTAG","12294"
"AIRTAG","11348"
"AIRTAG","10418"
"AIRTAG","9358"
"AIRTAG","8434"
"AIRTAG","7371"
"AIRTAG","6445"
"AIRTAG","5271"
"AIRTAG","3719"
"AIRTAG","2741"
"AIRTAG","1707"
"AIRTAG","761"
"AIRTAG","32682"
"AIRTAG","31662"
"AIRTAG","30736"
"AIRTAG","29762"
"AIRTAG","28818"
"AIRTAG","27837"
"AIRTAG","25935"
"AIRTAG","24889"
"AIRTAG","23945"
"AIRTAG","22024"
"AIRTAG","21092"
"AIRTAG","20036"
"AIRTAG","19114"
"AIRTAG","17268"
"AIRTAG","16302"
"AIRTAG","14416"
"AIRTAG","13335"
"AIRTAG","12301"
"AIRTAG","11351"
"AIRTAG","10425"
"AIRTAG","9360"
"AIRTAG","8436"
"AIRTAG","7376"
"AIRTAG","6446"
"AIRTAG","3720"
"AIRTAG","2744"
"AIRTAG","1707"
"AIRTAG","758"
"AIRTAG","32979"
"AIRTAG","31281"
"AIRTAG","28819"
"AIRTAG","27218"
"AIRTAG","26226"
"AIRTAG","25267"
"AIRTAG","23065"
"AIRTAG","21189"
"AIRTAG","19829"
"AIRTAG","18849"
"AIRTAG","17647"
"AIRTAG","16211"
"AIRTAG","15159"
"AIRTAG","14215"
"AIRTAG","12241"
"AIRTAG","11291"
"AIRTAG","10334"
"AIRTAG","9408"
"AIRTAG","7538"
"AIRTAG","6616"
"AIRTAG","5676"
"AIRTAG","4596"
"AIRTAG","3585"
"AIRTAG","2649"
"AIRTAG","1693"
"AIRTAG","741"
"AIRTAG","58403"
"AIRTAG","55935"
"AIRTAG","54338"
"AIRTAG","53343"
"AIRTAG","52389"
"AIRTAG","50184"
"AIRTAG","48310"
"AIRTAG","46953"
"AIRTAG","45971"
"AIRTAG","44772"
"AIRTAG","43333"
"AIRTAG","42277"
"AIRTAG","41337"
"AIRTAG","39362"
"AIRTAG","38414"
"AIRTAG","37454"
"AIRTAG","36530"
"AIRTAG","34658"
"AIRTAG","33738"
"AIRTAG","32802"
"AIRTAG","31713"
"AIRTAG","30723"
"AIRTAG","29773"
"AIRTAG","28816"
"AIRTAG","27862"
"AIRTAG","26908"
"AIRTAG","25971"
"AIRTAG","24745"
"AIRTAG","23579"
"AIRTAG","20765"
"AIRTAG","19530"
"GALAXY_SMART_TAG","329434"
"GALAXY_SMART_TAG","24463"
"TILE","28804"
"Tile","3867"
"Tile","2526"
"Tile","2322"
"Tile","2095"
"Tile","1850"
"Tile","1636"
"Tile","1452"
"Tile","1257"
"Tile","1039"
"Tile","830"
"Tile","373"
"AIRPODS","23773"
"AIRPODS","21890"
"AIRPODS","18013"
"FIND_MY","22633"
"FIND_MY","21696"
"FIND_MY","20743"
"FIND_MY","19776"
"FIND_MY","18010"
"FIND_MY","16871"
"FIND_MY","12682"
"FIND_MY","21694"
"FIND_MY","20747"
"FIND_MY","18016"
"FIND_MY","23785"
"FIND_MY","22817"
"FIND_MY","21045"
"FIND_MY","18018"
"Tile","4627"
"Tile","4284"
"Tile","2713"
"Tile","2518"
"Tile","2334"
"Tile","2145"
"Tile","1860"
"Tile","1625"
"Tile","1349"
"Tile","1163"
"Tile","976"
"Tile","727"
"Tile","544"
"Tile","514"
"Tile","288"
"Tile","264"
"Tile","255"
"Tile","246"
"Tile","234"
"Tile","216"
"Tile","192"
"Tile","4579"
"Tile","4369"
"Tile","4068"
"Tile","2758"
"Tile","2551"
"Tile","2343"
"Tile","2130"
"Tile","1920"
"Tile","1739"
"Tile","1736"
"Tile","1457"
"Tile","1204"
"Tile","1021"
"Tile","736"
"Tile","540"
"Tile","306"
"Tile","300"
"Tile","291"
"Tile","282"
"Tile","276"
"Tile","261"
"Tile","228"
"Tile","3608"
"Tile","3392"
"Tile","3205"
"Tile","3015"
"Tile","2814"
"Tile","2632"
"Tile","2440"
"Tile","2245"
"Tile","2233"
"Tile","2023"
"Tile","1790"
"Tile","1606"
"Tile","1403"
"Tile","1190"
"Tile","1181"
"Tile","996"
"Tile","806"
"Tile","600"
"Tile","379"
"Tile","189"
"Tile","8"
"Tile","8504"
"Tile","8003"
"Tile","7582"
"Tile","7267"
"Tile","7004"
"Tile","4978"
"Tile","3234"
"Tile","3206"
"Tile","3196"
"Tile","3194"
"Tile","3190"
"Tile","3188"
"Tile","3182"
"Tile","3162"
"Tile","3160"
"Tile","3152"
"Tile","3150"
"Tile","3146"
"Tile","3140"
"Tile","3128"
"Tile","3116"
"Tile","2925"
"Tile","2921"
"Tile","2917"
"Tile","2871"
"Tile","2867"
"Tile","2861"
"Tile","2833"
"Tile","91"
"Tile","22290"
"Tile","21761"
"Tile","21569"
"Tile","21218"
"Tile","21022"
"Tile","20322"
"Tile","19751"
"Tile","19569"
"Tile","13122"
"Tile","2128"
"Tile","2052"
"Tile","2027"
"Tile","1916"
"Tile","1764"
"Tile","1739"
"Tile","1715"
"Tile","1377"
"AIRTAG","26319"
"AIRTAG","25387"
"AIRTAG","23348"
"AIRTAG","18121"
"AIRTAG","26309"
"AIRTAG","25377"
"AIRTAG","24371"
"AIRTAG","23340"
"AIRTAG","18119"
"FIND_MY","1056"
"AIRTAG","553202"
"AIRTAG","477388"
"AIRTAG","28828"
"AIRTAG","25583"
"AIRTAG","24549"
"AIRTAG","23615"
"AIRTAG","22583"
"AIRTAG","21622"
"AIRTAG","20640"
"AIRTAG","19482"
"AIRTAG","18444"
"AIRTAG","17377"
"AIRTAG","16319"
"AIRTAG","15383"
"AIRTAG","25581"
"AIRTAG","24545"
"AIRTAG","23615"
"AIRTAG","22577"
"AIRTAG","21614"
"AIRTAG","20640"
"AIRTAG","19490"
"AIRTAG","18444"
"AIRTAG","17369"
"AIRTAG","16325"
"AIRTAG","15371"
"TILE","634488"
"TILE","633550"
"TILE","632622"
"TILE","631685"
"TILE","630736"
"TILE","629830"
"TILE","628903"
"TILE","627972"
"TILE","627061"
"TILE","625190"
"TILE","624213"
"TILE","623182"
"TILE","622220"
"TILE","621281"
"TILE","619420"
"TILE","26501"
"TILE","25572"
"TILE","22772"
"TILE","21845"
"TILE","20894"
"TILE","19868"
"TILE","18944"
"TILE","18022"
"TILE","17086"
"TILE","15190"
"TILE","18012"
"TILE","17091"
"TILE","13354"
"TILE","10593"
"TILE","8723"
"TILE","7747"
"TILE","4822"
"FIND_MY","116272"
"FIND_MY","115313"
"FIND_MY","28812"
"FIND_MY","118134"
"FIND_MY","117198"
"FIND_MY","28812"
"TILE","24724"
"TILE","21745"
"TILE","20647"
"TILE","16738"
"TILE","10795"
"TILE","9851"
"TILE","8705"
"Tile","448187"
"Tile","361598"
"Tile","6420"
"Tile","672"
"AIRTAG",
"AIRTAG","768"
"FIND_MY","4246"
"FIND_MY","3022"
"TILE","21677"
"TILE","19605"
"TILE","28811"
"AIRTAG","15559"
"AIRTAG","14603"
"AIRTAG","13655"
"AIRTAG","12703"
"AIRTAG","111"
"AIRTAG","15701"
"AIRTAG","9927"
"AIRTAG","4407"
"AIRTAG","3338"
"AIRTAG","117"
"AIRTAG","37105"
"AIRTAG","34268"
"AIRTAG","33250"
"AIRTAG","30179"
"AIRTAG","28919"
"AIRTAG","23827"
"AIRTAG","22805"
"AIRTAG","20400"
"AIRTAG","18360"
"AIRTAG","17391"
"AIRTAG","16349"
"AIRTAG","15407"
"AIRTAG","14264"
"AIRTAG","12110"
"FIND_MY","202118"
"FIND_MY","122900"
"FIND_MY","121956"
"FIND_MY","28819"
"AIRTAG",
"TILE","702919"
"TILE","278565"
"TILE","18020"
"AIRTAG","21891"
"AIRTAG","20840"
"AIRTAG","18936"
"AIRTAG","17994"
"AIRTAG","17058"
"AIRPODS","28338"
"AIRPODS","20034"
"AIRPODS","19074"
"AIRPODS","18114"
"AIRPODS","16039"
"AIRPODS","28330"
"AIRPODS","20047"
"AIRPODS","19077"
"AIRPODS","18131"
"AIRPODS","16042"
"FIND_MY","27252"
"FIND_MY","25181"
"FIND_MY","24156"
"FIND_MY","21072"
"FIND_MY","20095"
"FIND_MY","18121"
"FIND_MY","17055"
"Tile","9055"
"Tile","5387"
"Tile","5168"
"Tile","4968"
"Tile","4735"
"Tile","4242"
"Tile","4024"
"Tile","3745"
"Tile","3272"
"Tile","3025"
"Tile","2712"
"Tile","2488"
"Tile","2296"
"Tile","1930"
"Tile","1741"
"Tile","1436"
"Tile","1123"
"Tile","923"
"Tile","915"
"Tile","913"
"Tile","720"
"Tile","371"
"Tile","333"
"Tile","257"
"Tile","241"
"Tile","181"
"Tile","165"
"Tile","133"
"Tile","121"
"Tile","91"
"Tile","51"
"Tile","31"
"Tile","110672"
"Tile","110469"
"Tile","110192"
"Tile","110005"
"Tile","109821"
"Tile","109802"
"Tile","109759"
"Tile","109743"
"Tile","109681"
"Tile","109614"
"Tile","109482"
"Tile","109439"
"Tile","109400"
"Tile","109314"
"Tile","109302"
"Tile","109056"
"Tile","109021"
"Tile","108931"
"Tile","108908"
"Tile","108888"
"Tile","103722"
"Tile","3011"
"Tile","2824"
"Tile","1949"
"Tile","1883"
"Tile","1875"
"Tile","1871"
"Tile","1867"
"Tile","1855"
"Tile","1805"
"Tile","1797"
"Tile","1785"
"Tile","1781"
"Tile","1773"
"Tile","1738"
"Tile","1719"
"Tile","1656"
"Tile","1609"
"Tile","1547"
"Tile","1520"
"Tile","1469"
"Tile","1410"
"Tile","1164"
"Tile","981"
"Tile","844"
"Tile","817"
"Tile","801"
"Tile","778"
"Tile","758"
"Tile","719"
"Tile","657"
"Tile","633"
"Tile","461"
"Tile","422"
"Tile","360"
"Tile","352"
"Tile","180"
"Tile","137"
"Tile","32"
"APPLE","50339"
"APPLE","49423"
"APPLE","48480"
"APPLE","46565"
"APPLE","45619"
"APPLE","43792"
"APPLE","40812"
"APPLE","38847"
"APPLE","37861"
"APPLE","34695"
"APPLE","31753"
"APPLE","30793"
"APPLE","27974"
"APPLE","20199"
"APPLE","14954"
"APPLE","8762"
"APPLE","7758"
"APPLE","4794"
"APPLE","3835"
"APPLE","1987"
"APPLE","1022"
"APPLE","112"
"TILE","393946"
"TILE","215335"
"TILE","18020"
"AIRTAG",
"AIRTAG",
"AIRTAG",
"AIRTAG",
"AIRTAG",
"AIRTAG",
"AIRTAG",
"AIRTAG",
"AIRTAG","25524"
"AIRTAG","24598"
"AIRTAG","23650"
"AIRTAG","22624"
"FIND_MY","53320"
"FIND_MY","52400"
"FIND_MY","51314"
"FIND_MY","50295"
"FIND_MY","49303"
"FIND_MY","28234"
"FIND_MY","24156"
"FIND_MY","23098"
"FIND_MY","21701"
"FIND_MY","13548"
"FIND_MY","2996"
"TILE","387484"
"TILE","385681"
"TILE","383770"
"TILE","382842"
"TILE","381898"
"TILE","380840"
"TILE","379918"
"TILE","378713"
"TILE","377547"
"TILE","376582"
"TILE","375660"
"TILE","374728"
"TILE","373785"
"TILE","372823"
"TILE","370957"
"TILE","370022"
"TILE","369079"
"TILE","365446"
"TILE","361594"
"TILE","360635"
"TILE","359695"
"TILE","358640"
"TILE","357711"
"TILE","356768"
"TILE","355458"
"TILE","354529"
"TILE","353571"
"TILE","352654"
"TILE","351732"
"TILE","350804"
"TILE","348177"
"TILE","347252"
"TILE","345299"
"TILE","344349"
"TILE","343382"
"TILE","342466"
"TILE","341507"
"TILE","340584"
"TILE","339542"
"TILE","338487"
"TILE","337544"
"TILE","336624"
"TILE","335702"
"TILE","334752"
"TILE","333797"
"TILE","332853"
"TILE","331795"
"TILE","330656"
"TILE","329686"
"TILE","328655"
"TILE","327610"
"TILE","325407"
"TILE","324325"
"TILE","323250"
"TILE","322214"
"TILE","320795"
"TILE","319503"
"TILE","318548"
"TILE","317604"
"TILE","316438"
"TILE","315122"
"TILE","313986"
"TILE","312940"
"TILE","311705"
"TILE","310635"
"TILE","309433"
"TILE","308276"
"TILE","307173"
"TILE","306236"
"TILE","305280"
"TILE","304277"
"TILE","303225"
"TILE","302005"
"TILE","300337"
"TILE","299177"
"TILE","298053"
"TILE","295772"
"TILE","294802"
"TILE","293714"
"TILE","292716"
"TILE","291761"
"TILE","290832"
"TILE","245621"
"TILE","244689"
"TILE","241471"
"TILE","238797"
"TILE","234581"
"TILE","232913"
"TILE","231979"
"TILE","231071"
"TILE","229217"
"TILE","228244"
"TILE","227231"
"TILE","226263"
"TILE","225176"
"TILE","224238"
"TILE","223265"
"TILE","222342"
"TILE","221381"
"TILE","220338"
"TILE","219424"
"TILE","218282"
"TILE","217357"
"TILE","216392"
"TILE","215449"
"TILE","214457"
"TILE","213538"
"TILE","212573"
"TILE","211554"
"TILE","210575"
"TILE","209574"
"TILE","208543"
"TILE","207588"
"TILE","205719"
"TILE","204766"
"TILE","159561"
"TILE","158620"
"TILE","157698"
"TILE","156754"
"TILE","155231"
"TILE","154260"
"TILE","152298"
"TILE","150420"
"TILE","149473"
"TILE","148545"
"TILE","146544"
"TILE","145423"
"TILE","144443"
"TILE","143416"
"TILE","142418"
"TILE","141324"
"TILE","140270"
"TILE","139296"
"TILE","138316"
"TILE","137325"
"TILE","136327"
"TILE","135297"
"TILE","134233"
"TILE","133277"
"TILE","132295"
"TILE","131372"
"TILE","130287"
"TILE","129290"
"TILE","128274"
"TILE","127187"
"TILE","126207"
"TILE","125278"
"TILE","124308"
"TILE","123196"
"TILE","122147"
"TILE","121102"
"TILE","120044"
"TILE","119127"
"TILE","109397"
"TILE","108150"
"TILE","107092"
"TILE","105872"
"TILE","104024"
"TILE","103099"
"TILE","101236"
"TILE","100328"
"TILE","99271"
"TILE","98342"
"TILE","97411"
"TILE","96440"
"TILE","95283"
"TILE","94319"
"TILE","93255"
"TILE","92315"
"TILE","91386"
"TILE","90466"
"TILE","89535"
"TILE","88603"
"TILE","87539"
"TILE","86464"
"TILE","85439"
"TILE","84225"
"TILE","83056"
"TILE","78306"
"TILE","77341"
"TILE","74937"
"TILE","73736"
"TILE","72771"
"TILE","71804"
"TILE","70878"
"TILE","69959"
"TILE","68069"
"TILE","67110"
"TILE","66187"
"TILE","65226"
"TILE","64294"
"TILE","63363"
"TILE","62431"
"TILE","61446"
"TILE","60364"
"TILE","59348"
"TILE","58113"
"TILE","56544"
"TILE","55391"
"TILE","54249"
"TILE","53107"
"TILE","51764"
"TILE","50568"
"TILE","47638"
"TILE","46655"
"TILE","42797"
"TILE","40564"
"TILE","39449"
"TILE","38454"
"TILE","37177"
"TILE","36144"
"TILE","35146"
"TILE","34217"
"TILE","33148"
"TILE","31261"
"TILE","30131"
"TILE","29145"
"TILE","28222"
"TILE","26329"
"TILE","25406"
"TILE","24484"
"TILE","23537"
"TILE","22474"
"TILE","21548"
"TILE","20370"
"TILE","19189"
"TILE","18017"
"TILE","16885"
"TILE","15692"
"TILE","14769"
"TILE","13838"
"TILE","12867"
"TILE","11914"
"TILE","10962"
"TILE","9904"
"FIND_MY","50022"
"FIND_MY","47316"
"FIND_MY","45919"
"FIND_MY","44698"
"FIND_MY","43758"
"FIND_MY","39894"
"FIND_MY","36077"
"FIND_MY","30104"
"FIND_MY","28572"
"FIND_MY","27256"
"FIND_MY","26279"
"FIND_MY","25341"
"FIND_MY","24172"
"FIND_MY","23234"
"AIRPODS","29932"
"AIRPODS","28920"
"TILE","20482"
"TILE","18943"
"TILE","18018"
"TILE","17098"
"TILE","16168"
"TILE","15243"
"FIND_MY","603"
"FIND_MY","612"
"Tile","224953"
"Tile","224757"
"Tile","224574"
"Tile","224391"
"Tile","224209"
"Tile","223997"
"Tile","223797"
"Tile","223584"
"Tile","223386"
"Tile","222997"
"Tile","87136"
"Tile","86910"
"Tile","86715"
"Tile","86479"
"Tile","86235"
"Tile","85784"
"Tile","85461"
"Tile","85168"
"Tile","84556"
"Tile","84373"
"Tile","84180"
"Tile","83819"
"Tile","83624"
"Tile","83385"
"Tile","82655"
"Tile","82034"
"Tile","81841"
"Tile","80807"
"Tile","79937"
"Tile","79444"
"Tile","79035"
"Tile","78824"
"Tile","78152"
"Tile","77937"
"Tile","77321"
"Tile","77137"
"Tile","76709"
"Tile","76506"
"Tile","76192"
"Tile","75916"
"Tile","75689"
"Tile","75485"
"Tile","74700"
"Tile","74447"
"Tile","74246"
"Tile","73679"
"Tile","73204"
"Tile","72772"
"Tile","71988"
"Tile","71789"
"Tile","71534"
"Tile","71276"
"Tile","70965"
"Tile","70774"
"Tile","70581"
"Tile","70385"
"Tile","70155"
"Tile","69949"
"Tile","69658"
"Tile","69463"
"Tile","69169"
"Tile","68766"
"Tile","68264"
"Tile","68024"
"Tile","67766"
"Tile","67382"
"Tile","67086"
"Tile","66840"
"Tile","66547"
"Tile","66063"
"Tile","65705"
"Tile","64681"
"Tile","64303"
"Tile","63691"
"Tile","63388"
"Tile","62889"
"Tile","62097"
"Tile","61001"
"Tile","60773"
"Tile","60568"
"Tile","60352"
"Tile","60119"
"Tile","59913"
"Tile","59605"
"Tile","59289"
"Tile","58369"
"Tile","58023"
"Tile","57486"
"Tile","57291"
"Tile","57083"
"Tile","56680"
"Tile","56391"
"Tile","55875"
"Tile","55658"
"Tile","54897"
"Tile","53863"
"Tile","53492"
"Tile","53034"
"Tile","52427"
"Tile","52181"
"Tile","51805"
"Tile","51105"
"Tile","50820"
"Tile","50307"
"Tile","12897"
"Tile","12566"
"Tile","12386"
"Tile","12175"
"Tile","11990"
"Tile","11782"
"Tile","11578"
"Tile","11365"
"Tile","11107"
"Tile","10595"
"Tile","10282"
"Tile","9728"
"Tile","9352"
"Tile","9157"
"Tile","8976"
"Tile","8517"
"Tile","8149"
"Tile","7960"
"Tile","7742"
"Tile","2884"
"Tile","2577"
"Tile","2397"
"Tile","2137"
"Tile","1891"
"Tile","1624"
"Tile","1151"
"Tile","866"
"Tile","677"
"Tile","10877"
"Tile","10697"
"Tile","10509"
"Tile","10309"
"Tile","10113"
"Tile","9909"
"Tile","9701"
"Tile","9468"
"Tile","9278"
"Tile","1764"
"Tile","1308"
"Tile","1109"
"Tile","765"
"Tile","301"
"Tile","1"
"Tile","10019"
"Tile","9826"
"Tile","9328"
"Tile","9147"
"Tile","8949"
"Tile","8761"
"Tile","8517"
"Tile","8310"
"Tile","8121"
"Tile","7911"
"Tile","7718"
"Tile","7527"
"Tile","7286"
"Tile","6988"
"Tile","6805"
"Tile","6617"
"Tile","6423"
"Tile","6183"
"Tile","5935"
"Tile","5744"
"Tile","2476"
"Tile","1919"
"Tile","362"
"AIRTAG","43572"
"AIRTAG","22036"
"AIRTAG","21092"
"AIRTAG","18013"
"AIRTAG","17085"
"Apple AirTag","15050"
"Apple AirTag","9916"
"Apple AirTag","9637"
"Apple AirTag","7260"
"Apple AirTag","7076"
"Apple AirTag","6863"
"Apple AirTag","6077"
"Apple AirTag","5890"
"Apple AirTag","5451"
"TILE","20278"
"TILE","18014"
"TILE","13576"
"TILE","12287"
"TILE","11165"
"TILE","10216"
"TILE","9272"
"TILE","6921"
"TILE","5964"
"TILE","4707"
"TILE","2946"
"TILE","899"
"AIRTAG","41697"
"AIRTAG","40787"
"AIRTAG","36987"
"AIRTAG","36035"
"AIRTAG","34179"
"AIRTAG","21721"
"AIRTAG","15584"
"Tile","595659"
"Tile","595475"
"Tile","595247"
"Tile","594883"
"Tile","594659"
"Tile","161883"
"Tile","161403"
"Tile","180"
"Tile","3843"
"Tile","3636"
"Tile","2684"
"Tile","1816"
"Tile","804"
"AIRTAG","28460"
"AIRTAG","19902"
"AIRTAG","18961"
"AIRTAG","18011"
"AIRTAG","28451"
"AIRTAG","3607"
"AIRTAG","2626"
"AIRTAG","1578"
"AIRTAG","6305"
"AIRTAG","5256"
"AIRTAG","4018"
"Tile","12234"
"Tile","3788"
"TILE","25444"
"TILE","24524"
"TILE","23581"
"TILE","22657"
"TILE","21612"
"TILE","20683"
"TILE","18753"
"TILE","17785"
"TILE","16738"
"TILE","13896"
"TILE","12876"
"TILE","11687"
"TILE","8489"
"TILE","4281"
"TILE","2260"
"TILE","381"
"TILE","26377"
